,file_head,file_gaze,velX,velY,velZ,pitch,yaw,roll,VelZ
58,Stimuli_ws/head_centered/20221005-141218_2_head_58.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_58.avi,1.873873616773273,-0.018334304018635086,,6.138425111111111,7.892440222222223,4.8881177777777784,1.2728596389049547
59,Stimuli_ws/head_centered/20221005-141218_2_head_59.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_59.avi,1.82097818791951,0.001901565995524573,,6.750519222222222,10.154411555555555,5.957982111111111,1.0013422818792233
60,Stimuli_ws/head_centered/20221005-141218_2_head_60.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_60.avi,0.8851438240270603,0.03953750705019664,,6.174535,11.210144444444445,5.869687333333333,0.30287648054146643
61,Stimuli_ws/head_centered/20221005-141218_2_head_61.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_61.avi,1.0871676948961986,-0.026012338754905957,,5.575553222222222,11.087929444444445,5.213253000000001,0.2852495793606173
62,Stimuli_ws/head_centered/20221005-141218_2_head_62.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_62.avi,1.367600909607632,0.08542922114837298,,4.011471333333334,9.620360222222223,3.795246222222223,0.24928936895963283
63,Stimuli_ws/head_centered/20221005-141218_2_head_63.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_63.avi,1.6231405895691515,0.026269841269840014,,1.1112035633333333,6.590468863333332,1.4280748633333333,-0.15861678004534746
64,Stimuli_ws/head_centered/20221005-141218_2_head_64.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_64.avi,1.5019168071948643,0.003586284429453829,,-1.6373901222222222,3.586422777777778,-1.0081477777777776,-0.5122540753231493
65,Stimuli_ws/head_centered/20221005-141218_2_head_65.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_65.avi,0.9441226575809671,0.06156161272004913,,-1.2434252222222222,3.555312555555555,-0.6596373333333333,-0.5039750141965106
66,Stimuli_ws/head_centered/20221005-141218_2_head_66.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_66.avi,0.6883520378027457,-0.020608387477851306,,-1.6786431444444443,2.4861004444444443,-1.1955479488888892,-0.4222090962787988
67,Stimuli_ws/head_centered/20221005-141218_2_head_67.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_67.avi,0.8779370432827743,-0.007931422147274306,,-2.2310688888888888,0.10262766666666649,-1.8688320333333337,-0.48875772906127624
68,Stimuli_ws/head_centered/20221005-141218_2_head_68.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_68.avi,0.6694347088750038,-0.037806670435270556,,-1.472330722222222,-1.7050968777777777,-1.2652588444444444,-0.3132278123233063
69,Stimuli_ws/head_centered/20221005-141218_2_head_69.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_69.avi,0.9146348314606861,-0.03950561797752829,,-1.423729788888889,-3.3220328222222224,-0.9857844192222223,-0.5010674157303565
70,Stimuli_ws/head_centered/20221005-141218_2_head_70.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_70.avi,1.4083229813664944,-0.028785996612084513,,-2.0051235555555555,-4.558762444444444,-1.341657,-1.029079616036161
71,Stimuli_ws/head_centered/20221005-141218_2_head_71.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_71.avi,1.931064552661297,0.0360928652321621,,-2.315487333333333,-5.415165666666667,-1.608978651111111,-1.494847112117714
72,Stimuli_ws/head_centered/20221005-141218_2_head_72.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_72.avi,2.127891770011205,-0.07061443066516217,,-2.713735,-7.147711222222221,-2.1847466655555556,-1.5153889515219419
73,Stimuli_ws/head_centered/20221005-141218_2_head_73.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_73.avi,1.5003609701071434,0.08019740552735355,,-0.9152866555555556,-6.193245455555555,-0.7824707666666666,-0.903891708967844
74,Stimuli_ws/head_centered/20221005-141218_2_head_74.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_74.avi,1.1716807670614622,0.035888324873095366,,-1.2017076777777778,-6.655124788888889,-0.8985581666666668,-0.5679639029892747
75,Stimuli_ws/head_centered/20221005-141218_2_head_75.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_75.avi,1.3679562043795574,-0.12489612577203862,,-0.6939389504444445,-6.518629639333333,-0.5386045537777778,-0.373161145423914
76,Stimuli_ws/head_centered/20221005-141218_2_head_76.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_76.avi,1.628199105145195,0.012035794183443204,,2.3342078222222225,-4.631376222222222,1.8106218966666665,-0.338926174496604
77,Stimuli_ws/head_centered/20221005-141218_2_head_77.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_77.avi,2.126814357823805,0.037722938867076485,,1.2279963999999997,-6.800072933333333,0.9396385555555555,-0.5690409422321667
78,Stimuli_ws/head_centered/20221005-141218_2_head_78.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_78.avi,2.2042178770949494,-0.03813966480446837,,1.207388338888889,-10.668891116666666,0.3503597833333334,-0.5160335195530609
79,Stimuli_ws/head_centered/20221005-141218_2_head_79.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_79.avi,1.4829590117911255,0.006732172936552196,,3.519601111111111,-11.594427555555555,1.558661222222222,-0.30561482313307015
80,Stimuli_ws/head_centered/20221005-141218_2_head_80.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_80.avi,1.0307483403740754,-0.0037718768859373447,,6.212144777777778,-13.027745666666668,3.5902220000000002,-0.049487024743499676
81,Stimuli_ws/head_centered/20221005-141218_2_head_81.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_81.avi,1.067439613526517,-0.08521739130434394,,6.673082777777777,-15.17505211111111,4.1511204444444445,-0.1300207039337226
82,Stimuli_ws/head_centered/20221005-141218_2_head_82.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_82.avi,1.5347281167108342,-0.07233421750662893,,6.698788444444445,-14.134704444444443,4.403772777777778,-0.18335543766576282
83,Stimuli_ws/head_centered/20221005-141218_2_head_83.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_83.avi,2.5914477361654744,0.07575740637227638,,8.570003444444444,-5.362433444444444,6.482945222222222,-0.763778647288993
84,Stimuli_ws/head_centered/20221005-141218_2_head_84.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_84.avi,2.2569599548787025,-0.0599379582628302,,7.835400444444444,4.4588761111111115,7.053527555555555,-0.9465877044557037
85,Stimuli_ws/head_centered/20221005-141218_2_head_85.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_85.avi,0.7868065796937156,0.01657969370391405,,5.968090777777778,8.446902222222223,6.2273336666666665,-0.5288712422007896
86,Stimuli_ws/head_centered/20221005-141218_2_head_86.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_86.avi,0.498166479190045,0.1074184476940266,,4.242037555555555,9.743390555555557,5.013503333333333,-0.32604049493808324
87,Stimuli_ws/head_centered/20221005-141218_2_head_87.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_87.avi,1.3521834552617724,-0.02397298818233109,,1.716022532222222,8.299645166666668,2.489167611111111,-0.5103545301069704
88,Stimuli_ws/head_centered/20221005-141218_2_head_88.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_88.avi,1.8634657039710836,0.07792418772563109,,-1.0125087666666668,6.546597755555556,0.2021865333333333,-0.5921179302045464
89,Stimuli_ws/head_centered/20221005-141218_2_head_89.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_89.avi,2.034661399548536,0.030688487584650568,,-3.325781888888889,4.869623555555555,-1.3974522222222225,-0.8864559819412966
90,Stimuli_ws/head_centered/20221005-141218_2_head_90.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_90.avi,2.279153409091065,-0.0633011363636399,,-4.319810555555556,4.747796555555556,-2.265970888888889,-1.4185227272728187
91,Stimuli_ws/head_centered/20221005-141218_2_head_91.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_91.avi,1.91487928130263,-0.03811903425042062,,-1.8493937555555557,7.9545737444444455,-0.542383811111111,-1.4157776530039274
92,Stimuli_ws/head_centered/20221005-141218_2_head_92.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_92.avi,0.8193657984144621,-0.01614949037372441,,3.8250073333333336,14.518531444444445,4.164520555555556,-0.9007361268402772
93,Stimuli_ws/head_centered/20221005-141218_2_head_93.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_93.avi,0.6384105960264903,-0.015743527995183818,,6.647117444444444,16.76954466666667,6.188978222222222,-0.7458157736303411
94,Stimuli_ws/head_centered/20221005-141218_2_head_94.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_94.avi,0.36205733558180275,-0.024311410905004393,,8.147777444444444,16.665761333333332,7.303815,-0.43097245643621485
95,Stimuli_ws/head_centered/20221005-141218_2_head_95.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_95.avi,0.809318996415843,-0.03249103942652576,,9.936260888888889,13.199074111111111,8.527733555555557,-0.43088410991641096
96,Stimuli_ws/head_centered/20221005-141218_2_head_96.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_96.avi,1.0239398084815867,0.009117647058824148,,13.803922222222221,8.241160888888889,11.036167866666666,-0.22264021887826288
97,Stimuli_ws/head_centered/20221005-141218_2_head_97.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_97.avi,0.5887507400828698,-0.04978685612788467,,16.088023333333336,0.7126877777777784,11.757849366666669,0.18727057430431238
98,Stimuli_ws/head_centered/20221005-141218_2_head_98.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_98.avi,0.18522030117124064,0.015510317902958166,,16.47029444444444,-6.19203,11.180917666666666,0.06419408812048129
99,Stimuli_ws/head_centered/20221005-141218_2_head_99.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_99.avi,-0.2324278438030862,0.0865421618562613,,13.574655555555555,-10.609871111111111,8.831322333333333,0.033899264289743325
100,Stimuli_ws/head_centered/20221005-141218_2_head_100.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_100.avi,-0.3294943820224775,0.08716292134831688,,9.490064666666667,-13.82783011111111,5.923957,0.02550561797752093
101,Stimuli_ws/head_centered/20221005-141218_2_head_101.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_101.avi,0.1763157894736811,-0.007671624713958812,,6.241596666666667,-15.817125999999998,3.8754742222222216,0.4290617848970095
102,Stimuli_ws/head_centered/20221005-141218_2_head_102.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_102.avi,0.3493234100134854,-0.016204330175910924,,6.112497777777778,-15.348701555555557,4.086845222222222,0.563599458727951
103,Stimuli_ws/head_centered/20221005-141218_2_head_103.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_103.avi,0.1968708388814729,0.005159786950733213,,5.707193999999999,-15.718064888888888,3.6738988888888886,0.2340213049267319
104,Stimuli_ws/head_centered/20221005-141218_2_head_104.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_104.avi,0.12256728778469114,0.07158730158731198,,4.91709511111111,-16.147332555555558,3.0332339999999993,-0.15610766045550878
105,Stimuli_ws/head_centered/20221005-141218_2_head_105.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_105.avi,0.030752212389379766,0.056976401179935715,,2.9955179999999997,-15.83035077777778,1.6855755555555554,-0.08207964601770301
106,Stimuli_ws/head_centered/20221005-141218_2_head_106.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_106.avi,-0.16156744536548723,0.03665410700828927,,0.7964213088888888,-14.51660059111111,0.22832328666666665,0.07776940467219383
107,Stimuli_ws/head_centered/20221005-141218_2_head_107.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_107.avi,-0.6265851795263706,-0.049709702062644724,,-0.8302375555555556,-11.738796877777778,-0.6238359888888889,0.6618792971734241
108,Stimuli_ws/head_centered/20221005-141218_2_head_108.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_108.avi,-1.1299924642049788,-0.07031650339110769,,0.59114011,-6.506615278888889,0.8995310544444445,1.2159005275056711
109,Stimuli_ws/head_centered/20221005-141218_2_head_109.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_109.avi,-1.0024096385541925,-0.07338855421686431,,2.0772161111111114,-2.9177542222222224,2.248652777777778,1.081626506024054
110,Stimuli_ws/head_centered/20221005-141218_2_head_110.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_110.avi,-1.0697744360901433,0.11014285714284838,,1.788523333333333,-2.0397321111111113,2.0151975555555555,0.9465413533834028
111,Stimuli_ws/head_centered/20221005-141218_2_head_111.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_111.avi,-1.2670705630791415,-0.06243050605844755,,1.5834705555555555,-1.8931002222222224,1.7531502222222224,0.7649322879544136
112,Stimuli_ws/head_centered/20221005-141218_2_head_112.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_112.avi,-1.7893044619422496,-0.13482283464566983,,0.7043406111111111,-2.1715680222222224,1.0310276444444446,0.6043963254593283
113,Stimuli_ws/head_centered/20221005-141218_2_head_113.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_113.avi,-2.241350148367746,0.07960682492580887,,0.28994483555555556,-2.224305048888889,0.9451297288888889,0.6522255192877757
114,Stimuli_ws/head_centered/20221005-141218_2_head_114.avi,Stimuli_ws/retina_centered/20221005-141218_2_gaze_114.avi,-1.8130142109199074,0.05833956619296755,,0.1791910555555556,-2.4438214333333335,0.9866643444444444,0.5548990276738626
