,file_head,file_gaze,velX,velY,VelZ,pitch,yaw,roll
19,Stimuli/head_centered/20220930-134704_1_head_19.avi,Stimuli/retina_centered/20220930-134704_1_gaze_19.avi,1.233826929465176,0.02963127006975945,-0.042912191340936906,-5.285768,2.5873949,3.519043
20,Stimuli/head_centered/20220930-134704_1_head_20.avi,Stimuli/retina_centered/20220930-134704_1_gaze_20.avi,1.0048569902880198,-0.03346794379734976,-0.3821746821079326,2.1778899999999997,16.051409999999997,-2.9006039999999995
21,Stimuli/head_centered/20220930-134704_1_head_21.avi,Stimuli/retina_centered/20220930-134704_1_gaze_21.avi,0.14633927570355315,0.010432783944388355,-0.6569061553985849,-2.667053,-7.23677,-1.9485477000000002
22,Stimuli/head_centered/20220930-134704_1_head_22.avi,Stimuli/retina_centered/20220930-134704_1_gaze_22.avi,0.29738582767743893,-0.026308524099850076,-0.7058432071781846,-0.32452400000000026,3.5458099999999995,-3.111053
23,Stimuli/head_centered/20220930-134704_1_head_23.avi,Stimuli/retina_centered/20220930-134704_1_gaze_23.avi,-0.24641564083997167,-0.009410572049239846,0.17434322954380888,0.8733219999999999,-3.2773300000000027,1.8236999999999997
24,Stimuli/head_centered/20220930-134704_1_head_24.avi,Stimuli/retina_centered/20220930-134704_1_gaze_24.avi,0.14393775143937743,-0.005646696056466744,0.0010069620100696946,2.3786009999999997,-3.746188,0.9458919999999997
25,Stimuli/head_centered/20220930-134704_1_head_25.avi,Stimuli/retina_centered/20220930-134704_1_gaze_25.avi,-0.0432477100198883,0.0031093307935795298,0.2803663968178409,-3.157929,-0.5820000000000007,-2.8871759999999997
26,Stimuli/head_centered/20220930-134704_1_head_26.avi,Stimuli/retina_centered/20220930-134704_1_gaze_26.avi,-0.08529513943720159,0.03524934466096186,1.283531156239187,4.096527,-5.417351999999999,1.0327762
27,Stimuli/head_centered/20220930-134704_1_head_27.avi,Stimuli/retina_centered/20220930-134704_1_gaze_27.avi,-0.0985988151501036,-0.040248285961525215,1.206390201690737,7.831881999999999,352.259812,1.2001339999999998
28,Stimuli/head_centered/20220930-134704_1_head_28.avi,Stimuli/retina_centered/20220930-134704_1_gaze_28.avi,-0.02150189459180248,0.07248019290389232,1.4084119875990244,2.1021729,-0.2842400000000005,1.7232444
29,Stimuli/head_centered/20220930-134704_1_head_29.avi,Stimuli/retina_centered/20220930-134704_1_gaze_29.avi,-0.6485059313882472,-0.034825264507854614,0.9397723629368124,-1.4731444,-4.976220000000001,5.012604
30,Stimuli/head_centered/20220930-134704_1_head_30.avi,Stimuli/retina_centered/20220930-134704_1_gaze_30.avi,-0.012964328688429307,-0.025327019368862173,-0.004087256918839468,3.0515499,-0.5695190000000001,0.3507409
31,Stimuli/head_centered/20220930-134704_1_head_31.avi,Stimuli/retina_centered/20220930-134704_1_gaze_31.avi,0.05188554238441321,-0.02586040181928943,-0.18381620886007946,2.1269799999999996,-27.910615999999997,-2.0764106
32,Stimuli/head_centered/20220930-134704_1_head_32.avi,Stimuli/retina_centered/20220930-134704_1_gaze_32.avi,0.3617582469479783,0.006571583744598392,-0.04180263996788586,-2.9697829999999996,-3.816269999999996,4.129045700000001
33,Stimuli/head_centered/20220930-134704_1_head_33.avi,Stimuli/retina_centered/20220930-134704_1_gaze_33.avi,-0.17973303986652162,-0.015083957541978716,0.27541623770812296,1.3183770000000001,-14.061189999999996,-1.9410216999999998
34,Stimuli/head_centered/20220930-134704_1_head_34.avi,Stimuli/retina_centered/20220930-134704_1_gaze_34.avi,-0.07000677048070299,0.015743149342550687,-0.17544097209849213,-3.9901733999999998,39.59161999999999,-0.6965564
35,Stimuli/head_centered/20220930-134704_1_head_35.avi,Stimuli/retina_centered/20220930-134704_1_gaze_35.avi,0.6700479317632796,-0.013870018115942278,-0.28877566425120704,-0.12704400000000016,7.890629999999998,-2.6636650000000004
36,Stimuli/head_centered/20220930-134704_1_head_36.avi,Stimuli/retina_centered/20220930-134704_1_gaze_36.avi,0.07194367642447785,-0.02405723569820128,-1.2884048969586337,-2.9958799999999997,-1.480682,1.1860660000000003
37,Stimuli/head_centered/20220930-134704_1_head_37.avi,Stimuli/retina_centered/20220930-134704_1_gaze_37.avi,-0.1818654040636219,0.0665532775581503,-1.8214627194998687,-2.418519999999999,-0.6961519999999997,1.169219
38,Stimuli/head_centered/20220930-134704_1_head_38.avi,Stimuli/retina_centered/20220930-134704_1_gaze_38.avi,-0.0855243970835695,-0.030016825574875113,-0.28760515984297375,6.436589999999999,4.802769999999999,-2.133017
39,Stimuli/head_centered/20220930-134704_1_head_39.avi,Stimuli/retina_centered/20220930-134704_1_gaze_39.avi,0.12140924464486672,-0.08804396843291737,-0.08135851183765441,12.13733,-2.1543889999999997,5.441132
40,Stimuli/head_centered/20220930-134704_1_head_40.avi,Stimuli/retina_centered/20220930-134704_1_gaze_40.avi,0.41544637843907734,-0.011824817518249053,0.07914093206063591,-1.9839170000000008,-2.725900000000003,0.8719789999999996
41,Stimuli/head_centered/20220930-134704_1_head_41.avi,Stimuli/retina_centered/20220930-134704_1_gaze_41.avi,0.28054292002935,0.0484702861335292,0.22774761555392936,-3.7350879999999997,4.409580000000005,-0.02942699999999987
42,Stimuli/head_centered/20220930-134704_1_head_42.avi,Stimuli/retina_centered/20220930-134704_1_gaze_42.avi,-0.2209195402298886,-0.02324137931034513,0.5981149425287443,5.240287,10.15625,2.6452335
43,Stimuli/head_centered/20220930-134704_1_head_43.avi,Stimuli/retina_centered/20220930-134704_1_gaze_43.avi,-0.30763470319634634,-0.024737442922374637,0.9156210045662059,6.749134000000001,10.342625000000002,-3.8435970000000004
44,Stimuli/head_centered/20220930-134704_1_head_44.avi,Stimuli/retina_centered/20220930-134704_1_gaze_44.avi,-0.36693574205350427,0.02074777040932936,1.4000594557511759,-0.01214700000000013,-4.354065,3.1629867
45,Stimuli/head_centered/20220930-134704_1_head_45.avi,Stimuli/retina_centered/20220930-134704_1_gaze_45.avi,-0.29613336475023244,-0.03952874646559773,1.0231432610744446,3.5908621,-7.336669999999998,-4.444184
46,Stimuli/head_centered/20220930-134704_1_head_46.avi,Stimuli/retina_centered/20220930-134704_1_gaze_46.avi,-0.7874371037704334,-0.02184184184184154,-0.03134467801134569,-1.9692379999999998,-2.875732,0.3095089999999998
47,Stimuli/head_centered/20220930-134704_1_head_47.avi,Stimuli/retina_centered/20220930-134704_1_gaze_47.avi,-1.3448657231619088,0.03621332412840926,0.2623921297894405,-0.6882320000000002,-1.1723000000000017,-2.4312439999999995
48,Stimuli/head_centered/20220930-134704_1_head_48.avi,Stimuli/retina_centered/20220930-134704_1_gaze_48.avi,-1.4039173302995813,-0.0340235115661736,-0.13449753507773868,4.133423,17.62984,0.8615729999999999
49,Stimuli/head_centered/20220930-134704_1_head_49.avi,Stimuli/retina_centered/20220930-134704_1_gaze_49.avi,-1.294131886477409,-0.004540901502503891,-0.3929090150250273,-0.061188000000000464,4.274740000000001,-3.19095
50,Stimuli/head_centered/20220930-134704_1_head_50.avi,Stimuli/retina_centered/20220930-134704_1_gaze_50.avi,-1.276927956502073,0.003189850475759212,-0.33684186678750194,-0.27972470000000005,-10.17737,3.0783390000000006
51,Stimuli/head_centered/20220930-134704_1_head_51.avi,Stimuli/retina_centered/20220930-134704_1_gaze_51.avi,0.09504530157908272,-0.026060056950556305,0.32093191819828876,5.91601,4.175889999999999,1.3223500000000001
52,Stimuli/head_centered/20220930-134704_1_head_52.avi,Stimuli/retina_centered/20220930-134704_1_gaze_52.avi,0.4529437939110142,0.027079625292740498,1.0048524590164103,-2.2256579,19.222273,0.9675748
53,Stimuli/head_centered/20220930-134704_1_head_53.avi,Stimuli/retina_centered/20220930-134704_1_gaze_53.avi,1.1149459962755925,-0.025087523277466578,0.4550502793296049,-2.3172356,-16.09433,5.821592
54,Stimuli/head_centered/20220930-134704_1_head_54.avi,Stimuli/retina_centered/20220930-134704_1_gaze_54.avi,0.489851029252429,0.0040357529794148575,0.9996993499458109,1.3595536,5.973139999999997,-5.667267000000001
55,Stimuli/head_centered/20220930-134704_1_head_55.avi,Stimuli/retina_centered/20220930-134704_1_gaze_55.avi,0.26962751805399254,0.017753705815280206,0.09969973394147509,-0.93392949,-0.5818900000000014,-1.5133969999999999
56,Stimuli/head_centered/20220930-134704_1_head_56.avi,Stimuli/retina_centered/20220930-134704_1_gaze_56.avi,-0.09974918918918774,0.03580540540540525,0.2510789189189156,-6.068207,-4.216390000000004,2.1872172
57,Stimuli/head_centered/20220930-134704_1_head_57.avi,Stimuli/retina_centered/20220930-134704_1_gaze_57.avi,0.1753723807119336,0.004786670032819515,-0.11218884120171149,0.5014339999999997,25.968025,-3.0674602
58,Stimuli/head_centered/20220930-134704_1_head_58.avi,Stimuli/retina_centered/20220930-134704_1_gaze_58.avi,0.10465246636771731,-0.015396113602391986,-0.15641255605381862,0.9615170000000002,21.212200000000003,-1.3057859999999994
59,Stimuli/head_centered/20220930-134704_1_head_59.avi,Stimuli/retina_centered/20220930-134704_1_gaze_59.avi,-0.18172300263388805,-0.0027655838454785507,-0.0668283582089544,-0.5950929999999999,-26.353849999999998,1.4410009999999995
60,Stimuli/head_centered/20220930-134704_1_head_60.avi,Stimuli/retina_centered/20220930-134704_1_gaze_60.avi,0.10423963133641069,0.0037480798771124028,0.15657888962037153,-1.6041743,28.27305,-3.267645
61,Stimuli/head_centered/20220930-134704_1_head_61.avi,Stimuli/retina_centered/20220930-134704_1_gaze_61.avi,-0.03853996366939327,-0.02674841053587731,0.7480926430518009,1.37732543,10.5146789,-0.024169899999999966
62,Stimuli/head_centered/20220930-134704_1_head_62.avi,Stimuli/retina_centered/20220930-134704_1_gaze_62.avi,0.19200236966824755,-0.04152606635071142,0.5171914691943164,2.5996706,-356.71610552,-5.097014
63,Stimuli/head_centered/20220930-134704_1_head_63.avi,Stimuli/retina_centered/20220930-134704_1_gaze_63.avi,0.08242021276595651,0.008936170212766253,0.5394121735976758,-4.738251,5.321471799999999,-3.7460269999999998
64,Stimuli/head_centered/20220930-134704_1_head_64.avi,Stimuli/retina_centered/20220930-134704_1_gaze_64.avi,-0.20781911481718748,-0.008588838999358287,1.3532584990378227,2.631745,-4.360138,6.19478983
65,Stimuli/head_centered/20220930-134704_1_head_65.avi,Stimuli/retina_centered/20220930-134704_1_gaze_65.avi,-0.25709989258861465,0.006600429645542041,0.9013104189044074,-1.8566837999999999,2.953310000000002,-4.052163
66,Stimuli/head_centered/20220930-134704_1_head_66.avi,Stimuli/retina_centered/20220930-134704_1_gaze_66.avi,-0.9567365412101435,0.002151024297284753,0.2627465459742849,-2.8782957,16.236295,-0.5378418
67,Stimuli/head_centered/20220930-134704_1_head_67.avi,Stimuli/retina_centered/20220930-134704_1_gaze_67.avi,-0.8447913073473938,-0.0022249051397034555,0.6323490858917109,-0.1817930000000001,18.834531000000002,-1.0531000000000006
68,Stimuli/head_centered/20220930-134704_1_head_68.avi,Stimuli/retina_centered/20220930-134704_1_gaze_68.avi,0.12219696969697805,0.021268939393940596,0.5609128787879193,1.1504820000000002,-360.79125,0.6630860000000007
69,Stimuli/head_centered/20220930-134704_1_head_69.avi,Stimuli/retina_centered/20220930-134704_1_gaze_69.avi,0.3883986562150096,0.010638297872340602,-0.14362448674878614,-0.007934599999999903,4.115819999999996,-0.8759459999999999
70,Stimuli/head_centered/20220930-134704_1_head_70.avi,Stimuli/retina_centered/20220930-134704_1_gaze_70.avi,1.02451001335118,-0.005740987983979149,-0.7828891855808076,0.44946200000000003,14.398475,-2.1566986999999997
71,Stimuli/head_centered/20220930-134704_1_head_71.avi,Stimuli/retina_centered/20220930-134704_1_gaze_71.avi,0.04364498644986767,-0.020914634146342467,-0.859893857271951,2.368927,30.5982,0.5250850000000007
72,Stimuli/head_centered/20220930-134704_1_head_72.avi,Stimuli/retina_centered/20220930-134704_1_gaze_72.avi,0.04316248636859201,-0.03326881134132924,-0.7401922028353086,-0.44769285999999997,-16.744464,-3.8640445999999997
73,Stimuli/head_centered/20220930-134704_1_head_73.avi,Stimuli/retina_centered/20220930-134704_1_gaze_73.avi,0.2977446808510703,0.04623546099290863,-1.6845270921986195,1.5504459,-0.9706729999999997,3.2093119999999997
74,Stimuli/head_centered/20220930-134704_1_head_74.avi,Stimuli/retina_centered/20220930-134704_1_gaze_74.avi,0.34558788242350374,0.0072195560887814685,-1.0461697660467544,-0.8872679999999997,16.6593181,2.412597999999999
75,Stimuli/head_centered/20220930-134704_1_head_75.avi,Stimuli/retina_centered/20220930-134704_1_gaze_75.avi,-0.18300651658768868,0.034247630331755735,-1.4735130331754407,1.4160697,-16.191238,1.665244
76,Stimuli/head_centered/20220930-134704_1_head_76.avi,Stimuli/retina_centered/20220930-134704_1_gaze_76.avi,-0.18540490341752608,0.00014487369985103445,-1.1381129271916275,-1.2710569999999999,-1.7903900000000001,-2.568939
77,Stimuli/head_centered/20220930-134704_1_head_77.avi,Stimuli/retina_centered/20220930-134704_1_gaze_77.avi,0.29267481330617606,0.018411405295315087,0.5407909029192066,1.742127,-3.3721299999999985,2.7006148999999997
78,Stimuli/head_centered/20220930-134704_1_head_78.avi,Stimuli/retina_centered/20220930-134704_1_gaze_78.avi,-0.21788079470199484,0.028592242194892478,0.7209403973510209,-0.9338462000000001,2.7569888999999996,1.7840316999999999
79,Stimuli/head_centered/20220930-134704_1_head_79.avi,Stimuli/retina_centered/20220930-134704_1_gaze_79.avi,-0.29078273440726055,-0.02522717885171354,1.0739921520032696,0.3508910000000003,338.589348,4.272674
80,Stimuli/head_centered/20220930-134704_1_head_80.avi,Stimuli/retina_centered/20220930-134704_1_gaze_80.avi,-0.8304176904177168,-0.023867731367732188,0.9724406224406538,1.8150334000000001,1.9167799999999993,-6.534973000000001
81,Stimuli/head_centered/20220930-134704_1_head_81.avi,Stimuli/retina_centered/20220930-134704_1_gaze_81.avi,-1.0474169741697306,0.07115709014232909,0.34775171323141374,-1.57965,0.30715999999999966,3.268524
